0.832
34.68	34.93	the	1.00
34.93	35.43	campaign	1.00
35.50	35.64	is	1.00
35.64	35.95	doing	1.00
35.95	36.27	really	1.00
36.27	36.59	well	1.00
36.59	36.85	it's	0.74
36.85	36.91	never	1.00
36.91	37.41	been	1.00
38.25	38.60	stole	0.61
38.60	38.94	well	1.00
38.94	39.44	united	1.00
39.61	39.79	as	1.00
39.79	40.10	we	1.00
40.10	40.60	started	1.00
40.62	40.73	on	1.00
40.73	41.06	june	1.00
42.16	42.30	I	1.00
42.30	42.58	would	1.00
42.58	42.84	say	1.00
42.84	43.24	right	1.00
43.24	43.71	now	0.80
43.71	44.05	at	0.70
44.05	44.18	the	1.00
44.18	44.67	best	1.00
44.67	44.83	in	1.00
44.83	45.24	terms	1.00
45.24	45.33	of	1.00
45.33	45.63	being	1.00
45.63	46.13	united	1.00
46.63	46.73	that	1.00
46.73	47.06	it's	1.00
47.06	47.50	been	1.00
47.50	47.86	since	1.00
47.86	48.06	we	1.00
48.06	48.56	began	0.74
49.01	49.51	where	0.61
49.66	50.16	doing	1.00
50.18	50.68	incredibly	1.00
50.82	51.05	well	1.00
51.17	51.67	eating	0.61
52.55	52.74	paul	1.00
52.74	53.18	manafort	0.70
53.18	53.55	chairman	0.70
53.55	53.59	the	1.00
53.59	53.84	trump	1.00
53.84	54.30	campaign	1.00
54.49	54.58	the	0.61
54.58	55.08	morning	0.80
56.43	56.88	interesting	0.61
56.88	56.98	and	1.00
56.98	57.46	newt	1.00
57.46	57.96	gingrich	0.61
57.97	58.12	is	0.61
58.62	58.78	will	0.61
58.78	59.03	week	0.61
59.03	59.23	like	1.00
59.23	59.73	this	1.00
59.85	60.04	is	0.90
60.04	60.10	going	0.85
60.10	60.15	to	0.85
60.15	60.31	be	1.00
60.31	60.50	too	1.00
60.50	61.00	far	1.00
61.07	61.57	gone	0.90
61.62	61.81	in	1.00
61.81	62.01	order	1.00
62.01	62.10	to	1.00
62.10	62.46	catch	1.00
62.46	62.96	up	1.00
63.09	63.30	then	0.85
63.76	63.91	that	1.00
63.91	64.07	he	1.00
64.07	64.35	wouldn't	1.00
64.35	64.71	vote	1.00
64.71	65.05	for	1.00
65.05	65.54	clinton	1.00
65.54	65.89	karl	1.00
65.89	66.23	rove	1.00
66.23	66.73	said	0.70
66.79	66.88	that	0.61
66.88	66.95	a	0.70
66.95	67.17	bit	0.70
67.17	67.36	more	0.85
67.36	67.59	weeks	0.85
67.59	67.77	like	1.00
67.77	67.92	this	1.00
67.92	68.03	as	0.61
68.03	68.19	I	0.70
68.19	68.69	said	1.00
69.00	69.26	there's	0.80
69.26	69.38	a	1.00
69.38	69.85	range	1.00
69.85	70.05	of	1.00
70.05	70.43	friendly	1.00
70.43	70.78	bar	0.61
70.78	71.13	taking	1.00
71.13	71.63	place	1.00
71.71	71.96	at	1.00
71.96	72.22	this	1.00
72.22	72.72	time	1.00
73.00	73.21	that	1.00
73.21	73.71	suggest	1.00
73.91	74.05	that	1.00
74.05	74.18	it	1.00
74.18	74.45	may	1.00
74.45	74.63	be	1.00
74.63	75.13	slipping	1.00
75.75	76.16	time	1.00
76.16	76.41	is	1.00
76.41	76.55	of	0.61
76.55	76.70	the	0.80
76.70	77.09	estimate	0.85
77.09	77.27	and	0.80
77.27	77.50	more	1.00
77.50	77.70	week	0.61
77.70	77.89	like	1.00
77.89	78.39	this	1.00
78.41	78.54	they	0.70
78.54	78.79	make	1.00
78.79	78.87	it	1.00
78.87	79.37	impossible	1.00
79.45	79.52	to	1.00
79.52	79.87	catch	1.00
79.87	80.37	up	1.00
80.68	80.97	well	1.00
80.97	81.33	that	0.85
81.48	81.98	true	0.70
82.00	82.42	there's	1.00
82.42	82.70	plenty	1.00
82.70	82.81	of	1.00
82.81	83.04	time	1.00
83.04	83.21	were	0.61
83.38	83.66	first	1.00
83.66	83.80	week	1.00
83.80	83.92	of	1.00
83.92	84.42	august	1.00
84.67	85.08	usually	1.00
85.08	85.58	campaign	0.61
85.70	85.78	in	0.61
85.78	86.28	historical	0.61
86.61	86.99	terms	1.00
86.99	87.22	don't	1.00
87.22	87.36	even	1.00
87.36	87.73	start	1.00
87.73	87.88	till	0.74
87.88	88.38	september	1.00
88.88	89.11	we	1.00
89.11	89.27	are	1.00
89.65	90.15	august	0.61
90.15	90.31	as	0.80
90.31	90.37	a	1.00
90.37	90.61	very	1.00
90.61	91.00	aggressive	0.85
91.00	91.24	month	0.74
92.04	92.32	which	0.61
92.32	92.41	the	0.61
92.41	92.64	trump	1.00
92.64	93.07	yesterday	1.00
93.07	93.25	was	1.00
93.25	93.42	in	1.00
93.42	93.92	florida	0.90
94.39	94.83	crowds	1.00
94.83	95.33	of	1.00
95.45	95.84	fifteen	1.00
95.84	96.24	thousand	1.00
96.24	96.57	people	1.00
96.98	97.45	those	1.00
97.45	97.57	are	1.00
97.57	97.88	october	1.00
97.88	98.38	crowds	0.70
98.70	98.91	really	0.61
100.06	100.41	we	0.80
100.73	101.23	dollar-fifty	1.00
101.46	101.73	state	1.00
101.73	102.23	directors	1.00
102.25	102.33	this	0.80
102.33	102.80	we	0.80
102.98	103.48	everybody's	0.90
103.76	104.26	deployed	0.61
104.31	104.81	working	1.00
105.27	105.46	we	1.00
105.67	105.82	the	0.70
105.82	106.07	record	1.00
106.57	106.86	less	0.70
107.07	107.24	the	0.74
107.24	107.50	eighty	0.90
107.50	107.77	million	1.00
107.77	108.15	dollars	1.00
108.56	108.72	with	0.80
108.72	109.20	nobels	0.61
109.20	109.52	so	0.74
109.52	109.73	this	0.70
109.73	109.85	is	0.74
109.85	110.04	all	0.74
110.04	110.37	cash	0.85
110.54	110.90	cash	1.00
110.90	111.10	on	1.00
111.10	111.60	hand	1.00
112.50	112.74	so	1.00
112.74	112.88	no	0.70
112.88	113.07	we're	0.61
113.07	113.39	fairly	0.61
113.39	113.77	we're	0.70
114.05	114.55	comfortable	1.00
114.90	115.23	what	0.61
115.23	115.35	we	1.00
115.35	115.52	are	1.00
115.52	116.02	concerned	0.70
116.15	116.65	comfortable	0.85
116.71	117.11	where	0.85
117.11	117.21	we	1.00
117.21	117.35	are	1.00
117.35	117.85	organizationally	1.00
118.08	118.34	we're	0.90
118.34	118.53	not	1.00
118.53	118.97	comfortable	1.00
118.97	119.13	with	1.00
119.69	119.93	is	1.00
119.93	120.04	the	1.00
120.04	120.53	narrative	1.00
120.53	120.71	that	1.00
120.71	120.79	the	1.00
120.79	121.15	media	1.00
121.15	121.33	seems	1.00
121.33	121.45	to	1.00
121.45	121.57	be	1.00
121.57	121.91	taking	1.00
121.91	122.15	which	1.00
122.15	122.36	is	1.00
122.84	123.07	which	1.00
123.07	123.42	is	1.00
123.42	123.77	building	1.00
123.77	123.82	a	0.70
123.82	124.32	storyline	0.90
124.91	125.05	of	0.61
125.66	125.93	that	1.00
125.93	126.26	the	1.00
126.26	126.76	democrats	1.00
126.88	126.98	are	1.00
126.98	127.46	controlling	0.85
127.46	127.52	the	1.00
127.52	127.85	race	1.00
127.85	128.08	the	0.61
128.08	128.30	word	0.80
128.30	128.56	feel	1.00
128.56	129.06	comfortable	0.80
129.25	129.34	if	1.00
129.34	129.48	you	1.00
129.48	129.71	look	1.00
129.71	130.03	at	1.00
130.03	130.31	our	0.70
130.31	130.81	messages	1.00
131.38	131.51	this	0.61
131.61	131.73	going	0.90
131.73	131.79	to	0.90
131.79	131.87	be	0.74
132.36	132.86	change	0.90
133.82	134.32	and	0.70
134.44	134.74	all	1.00
134.74	134.91	the	0.85
134.91	135.28	polls	1.00
135.67	135.88	talk	0.70
135.88	136.08	about	1.00
136.08	136.43	change	1.00
136.43	136.58	you're	0.70
136.58	137.03	talking	1.00
137.03	137.53	about	1.00
137.53	138.01	a	0.70
138.01	138.32	you	0.90
138.32	138.63	know	0.90
138.63	138.74	the	1.00
138.74	139.15	khan	1.00
139.15	139.58	family	1.00
140.10	140.42	whole	0.70
140.42	140.62	range	1.00
140.62	140.71	of	1.00
140.71	140.96	things	1.00
140.96	141.13	they're	0.90
141.13	141.38	not	1.00
141.38	141.57	that	1.00
141.57	141.85	change	0.90
141.85	141.91	and	1.00
141.91	142.16	not	1.00
142.16	142.39	about	1.00
142.39	142.89	issues	0.90
143.26	143.76	well	0.85
143.89	144.10	we	1.00
144.10	144.26	were	1.00
144.26	144.51	talking	1.00
144.51	144.69	about	1.00
144.69	145.12	changes	0.90
145.39	145.58	way	0.74
145.98	146.10	we	1.00
146.10	146.27	will	1.00
146.27	146.39	be	1.00
146.39	146.53	for	0.85
146.53	146.60	the	0.85
146.60	146.72	rest	0.85
146.72	146.86	of	0.80
146.86	147.00	this	0.80
147.31	147.58	next	1.00
147.58	147.71	week	1.00
147.71	147.82	we'll	0.90
147.82	147.92	be	1.00
147.92	148.14	talking	1.00
148.14	148.36	about	1.00
148.36	148.86	economic	1.00
148.93	149.43	plan	1.00
150.18	150.28	you	1.00
150.28	150.38	know	1.00
150.38	150.53	the	1.00
150.53	150.83	khan	1.00
150.83	151.15	family	1.00
151.15	151.65	situation	0.70
151.93	152.08	that	0.70
152.43	152.53	was	0.80
152.53	152.73	trying	0.90
152.73	152.84	to	1.00
152.84	153.11	talk	1.00
153.11	153.61	about	1.00
154.12	154.31	the	0.61
154.31	154.60	fact	0.90
154.60	154.70	that	0.90
154.70	154.84	they	1.00
154.84	154.98	were	1.00
154.98	155.22	caught	1.00
155.22	155.31	up	1.00
155.31	155.41	in	0.85
155.41	155.72	something	1.00
155.72	156.08	bigger	1.00
156.08	156.26	than	1.00
156.26	156.42	that	0.90
156.56	156.87	yet	0.61
156.87	156.97	you	1.00
157.44	157.64	about	1.00
158.01	158.24	the	0.85
158.24	158.47	blue	0.90
158.47	158.97	water	0.61
159.21	159.34	as	0.85
159.34	159.50	we	0.70
159.50	159.71	all	0.70
160.29	160.45	but	1.00
160.45	160.62	what	1.00
160.62	160.70	he	1.00
160.70	160.83	was	1.00
160.83	160.89	a	0.61
161.17	161.28	to	1.00
161.28	161.56	talk	1.00
161.56	161.85	about	1.00
161.85	162.10	was	1.00
162.10	162.32	the	1.00
162.32	162.65	issue	1.00
162.65	162.79	with	0.61
162.79	163.29	the	1.00
163.39	163.89	war	0.90
164.07	164.50	the	0.61
164.73	164.98	the	0.80
165.51	165.71	let	0.70
165.71	165.99	you	0.70
165.99	166.31	agree	0.90
166.87	167.02	has	0.61
167.02	167.19	been	1.00
167.19	167.23	a	1.00
167.23	167.55	very	1.00
167.55	167.82	bad	1.00
167.82	168.01	week	1.00
168.01	168.13	for	1.00
168.13	168.24	the	0.90
168.24	168.52	trump	1.00
168.52	169.02	campaign	1.00
169.05	169.49	and	1.00
169.49	169.99	how	1.00
170.06	170.50	did	0.80
170.50	170.70	how	1.00
170.70	170.83	are	1.00
170.83	170.93	you	1.00
170.93	171.17	guys	1.00
171.17	171.51	able	1.00
171.51	171.66	to	1.00
171.66	171.99	ignore	1.00
171.99	172.08	the	1.00
172.08	172.56	dropping	0.90
172.56	172.82	poll	1.00
172.82	173.22	numbers	1.00
173.22	173.41	and	0.61
173.41	173.48	the	0.61
173.48	173.98	defection	0.61
174.19	174.34	that	1.00
174.34	174.45	are	1.00
174.45	174.95	happening	1.00
175.69	175.92	poll	0.61
175.92	176.22	numbers	1.00
176.22	176.35	were	1.00
176.35	176.85	expected	1.00
177.33	177.42	the	0.70
177.42	177.83	democratic	1.00
177.83	178.06	of	1.00
178.53	178.99	expect	0.61
181.67	181.88	this	0.70
182.11	182.61	drop	0.61
182.62	182.97	depends	0.70
182.97	183.03	on	0.70
183.03	183.23	which	0.90
183.23	183.49	poll	0.80
183.49	183.58	you	1.00
183.58	183.83	look	1.00
183.83	184.11	and	0.61
184.94	185.05	you	1.00
185.05	185.16	know	1.00
185.16	185.35	we	1.00
185.35	185.63	feel	1.00
185.63	185.83	like	1.00
185.83	185.90	in	0.74
185.90	186.26	another	0.80
186.26	186.49	week	0.90
186.49	186.59	or	0.90
187.30	187.36	are	1.00
187.36	187.48	going	1.00
187.48	187.54	to	1.00
187.54	187.80	even	1.00
187.80	187.91	out	0.90
187.91	188.16	we	1.00
188.16	188.40	always	1.00
188.40	188.66	thought	1.00
188.66	188.83	that	1.00
188.83	188.99	we	1.00
188.99	189.13	had	1.00
189.13	189.17	a	1.00
189.17	189.58	bounce	0.80
189.58	189.76	we	1.00
189.76	189.86	knew	1.00
189.86	190.16	that	0.70
190.16	190.64	democrats	0.70
192.06	192.42	and	1.00
192.69	192.91	in	0.80
193.00	193.50	you	0.70
193.70	193.88	see	0.70
193.88	194.02	in	0.74
194.02	194.13	the	0.61
194.13	194.63	situation	0.61
195.29	195.50	looks	1.00
195.50	195.66	like	1.00
195.66	195.73	an	0.80
196.14	196.64	field	0.74
196.83	197.06	but	1.00
197.06	197.17	in	1.00
197.17	197.35	two	1.00
197.35	197.59	weeks	1.00
197.59	197.71	we	1.00
197.71	197.91	think	1.00
197.91	198.07	that's	0.70
198.07	198.13	going	0.61
198.13	198.27	to	0.61
198.27	198.53	even	1.00
198.53	198.81	out	0.85
199.34	199.51	out	1.00
199.51	199.64	there	1.00
199.64	199.76	on	0.74
199.76	199.86	a	0.61
199.86	200.18	message	1.00
200.18	200.42	which	1.00
200.42	200.53	we	1.00
200.53	200.77	will	1.00
200.77	201.27	be	0.80
201.81	202.02	the	1.00
202.02	202.48	framework	1.00
202.48	202.60	of	1.00
202.60	202.71	this	1.00
202.71	203.21	election	1.00
203.23	203.58	favors	0.70
203.58	203.97	donald	1.00
203.97	204.20	trump	1.00
204.69	204.91	if	1.00
204.91	205.03	we	1.00
205.03	205.23	run	1.00
205.23	205.29	the	0.61
205.29	205.79	campaign	1.00
205.80	205.95	that	1.00
205.95	206.19	we're	0.61
206.66	207.16	running	1.00
207.44	207.69	we	0.74
207.69	207.91	think	0.61
208.20	208.42	going	1.00
208.42	208.52	to	1.00
208.52	208.87	win	1.00
208.87	209.09	we	1.00
209.09	209.29	don't	1.00
209.29	209.52	plan	1.00
209.52	209.68	on	0.80
209.82	210.03	in	1.00
210.03	210.53	august	0.90
210.70	210.83	we	0.61
210.83	211.03	plan	0.61
211.03	211.44	awaited	0.61
211.44	211.94	november	1.00
212.30	212.80	in	0.61
212.87	213.07	that	1.00
213.07	213.17	will	1.00
213.17	213.48	become	1.00
213.48	213.81	evident	0.70
214.10	214.55	campaign	0.90
214.55	215.05	deploys	0.80
215.38	215.57	there's	1.00
215.57	215.66	a	1.00
215.66	215.90	lot	1.00
215.90	216.12	going	1.00
216.38	216.48	the	0.80
216.48	216.82	local	1.00
216.82	217.07	levels	1.00
217.07	217.22	that	1.00
217.22	217.37	you're	1.00
217.37	217.57	not	1.00
217.57	217.87	seeing	1.00
217.87	217.99	that	1.00
217.99	218.14	he	1.00
218.14	218.46	doesn't	1.00
218.46	218.68	seem	0.85
218.68	218.78	to	1.00
218.78	219.07	appear	1.00
219.07	219.19	to	1.00
219.19	219.42	stay	0.90
219.42	219.60	on	0.80
219.60	220.00	message	0.74
220.00	220.34	though	0.85
220.34	220.63	isn't	0.61
220.63	220.87	an	1.00
220.87	221.11	issue	1.00
221.11	221.35	for	0.70
221.35	221.85	you	0.61
222.83	223.33	he	0.61
223.33	223.49	thing	1.00
223.49	223.65	the	0.90
223.65	223.94	thing	1.00
223.94	224.26	is	1.00
224.26	224.63	he's	0.90
224.63	224.95	new	0.80
224.95	225.34	admit	1.00
225.34	225.59	picked	0.61
225.59	225.78	when	0.61
225.78	225.90	he	1.00
225.90	226.24	says	1.00
227.40	227.84	impede	0.70
227.84	228.08	like	1.00
228.08	228.19	the	1.00
228.19	228.40	other	1.00
228.40	228.48	day	0.61
228.87	229.05	get	0.61
229.05	229.36	talking	1.00
229.36	229.54	about	0.90
229.54	229.89	strong	1.00
229.89	230.39	message	1.00
230.52	230.76	on	1.00
230.76	230.97	what's	1.00
230.97	231.26	going	1.00
231.26	231.40	on	1.00
231.40	231.77	with	0.85
231.77	231.99	this	0.80
232.24	232.74	hundred-million-dollars	0.70
233.96	234.11	the	0.74
234.62	234.86	which	1.00
234.86	234.94	is	1.00
234.94	235.09	an	0.61
236.51	236.83	amount	0.61
236.83	236.94	of	1.00
236.94	237.17	money	1.00
237.17	237.31	that	1.00
237.31	237.46	was	1.00
238.50	238.60	the	1.00
238.60	238.84	for	0.85
238.84	239.34	hostages	1.00
239.58	239.74	that	0.85
239.74	240.14	probably	1.00
240.36	240.68	right	0.80
240.68	240.94	straight	0.85
240.94	241.05	to	0.74
241.05	241.20	have	0.61
241.20	241.52	to	1.00
241.52	241.65	the	1.00
241.65	242.12	terrorists	0.70
242.40	242.56	gives	0.70
242.56	243.06	cash	0.61
243.64	243.96	gave	0.61
243.96	244.29	four	0.80
244.29	244.66	hundred	0.74
244.66	244.99	billion	0.74
244.99	245.35	dollars	0.90
245.35	245.53	in	1.00
245.53	245.97	cash	1.00
245.97	246.11	to	1.00
246.11	246.23	the	1.00
247.03	247.18	the	1.00
247.18	247.63	harbor	0.90
247.63	247.74	of	1.00
247.74	248.24	terrorism	1.00
248.78	249.09	you	1.00
249.09	249.23	can	0.61
249.23	249.49	only	1.00
249.49	249.92	imagine	1.00
249.92	250.05	with	0.85
250.05	250.21	that	1.00
250.21	250.50	money	1.00
250.50	251.00	went	0.70
251.11	251.24	in	0.70
251.88	252.00	in	0.80
252.00	252.17	that	0.90
252.17	252.44	same	0.70
252.44	252.94	rally	0.70
253.11	253.33	where	0.90
253.33	253.83	he	1.00
253.89	254.12	got	1.00
254.12	254.62	on-message	0.70
255.56	256.06	hitting	0.70
256.13	256.32	the	1.00
256.32	256.75	obama	1.00
256.75	257.25	administration	0.74
257.39	257.47	on	0.70
257.47	257.60	that	1.00
257.60	257.80	point	1.00
257.80	257.91	he	0.70
257.91	258.17	also	1.00
258.17	258.51	went	1.00
258.51	258.82	off	1.00
258.82	259.28	message	0.90
259.61	259.73	of	1.00
259.73	260.23	rehash	1.00
260.25	260.35	them	0.90
260.35	260.59	all	0.70
260.59	261.09	controversies	0.80
261.27	261.77	including	0.80
262.48	262.98	the	0.85
263.01	263.51	of	0.61
263.76	264.07	split	0.80
264.07	264.57	with	1.00
265.83	266.24	meagan	0.61
266.24	266.58	kelly	0.61
266.76	266.87	he	0.74
266.87	267.07	went	1.00
267.07	267.33	back	1.00
267.33	267.43	to	1.00
267.43	267.80	talking	1.00
267.80	268.07	about	1.00
268.07	268.16	the	1.00
268.16	268.50	blood	1.00
268.50	268.85	coming	1.00
268.85	268.99	out	1.00
268.99	269.12	of	1.00
269.12	269.32	her	0.70
269.32	269.82	whatever	0.70
270.56	270.83	within	0.70
270.83	271.20	helpful	0.90
271.20	271.26	do	0.61
271.26	271.37	you	0.61
271.37	271.66	think	1.00
271.66	271.85	from	1.00
271.85	272.19	intercom	1.00
272.19	272.52	yesterday	1.00
272.52	272.61	to	1.00
272.61	273.11	clarify	1.00
273.20	273.51	which	1.00
273.51	273.76	part	1.00
273.76	273.83	of	0.61
273.83	274.00	her	0.61
274.00	274.37	body	1.00
274.37	274.53	he	1.00
274.53	274.76	meant	1.00
274.76	274.91	when	1.00
274.91	275.05	he	1.00
275.05	275.23	said	1.00
275.23	275.47	that	1.00
276.74	276.82	a	1.00
276.82	277.32	responsibility	1.00
277.61	277.76	on	1.00
277.76	278.00	both	1.00
278.00	278.28	parts	0.80
278.28	278.40	the	0.61
278.40	278.78	media	0.85
278.96	279.03	the	0.90
279.03	279.53	campaign	0.70
280.04	280.42	and	1.00
280.42	280.92	everybody	1.00
280.98	281.41	understood	1.00
281.41	281.56	what	0.80
281.56	281.67	the	1.00
281.67	281.90	real	1.00
281.90	282.40	messages	1.00
282.42	282.68	were	0.80
282.68	282.79	and	0.61
282.79	282.94	that	0.70
282.94	283.44	speech	1.00
283.44	283.68	and	0.90
283.77	283.90	was	1.00
283.90	284.26	talking	1.00
284.26	284.53	about	1.00
284.53	284.60	the	1.00
284.60	284.99	iranian	0.70
284.99	285.49	situation	0.61
285.60	285.81	thought	0.85
285.81	286.08	about	0.85
286.08	286.16	the	1.00
287.27	287.54	to	0.61
287.54	288.04	decisions	1.00
288.10	288.43	women	1.00
288.43	288.55	that	1.00
288.55	288.67	you	0.70
288.67	288.93	watch	1.00
288.93	289.13	that	1.00
290.26	290.60	the	0.70
290.60	291.00	headline	1.00
291.10	291.27	going	0.90
291.27	291.33	to	0.90
291.33	291.52	be	0.85
291.52	291.68	on	1.00
291.68	291.76	the	1.00
292.01	292.51	hundred-million	0.74
292.55	292.70	that	1.00
292.70	293.03	attack	0.61
293.03	293.22	why	1.00
293.22	293.32	do	0.80
293.32	293.38	you	0.85
293.38	293.55	have	1.00
293.55	293.67	to	1.00
293.67	293.92	go	1.00
293.92	294.34	there	1.00
294.34	294.43	why	0.80
294.43	294.55	do	0.80
294.55	294.61	you	0.80
294.61	294.72	have	0.74
294.72	294.85	to	0.80
295.41	295.58	on	0.74
295.70	296.00	issues	0.74
296.00	296.18	and	0.70
296.18	296.66	rehash	1.00
297.17	297.67	old	1.00
297.87	298.37	controversy	1.00
299.30	299.61	we	1.00
299.61	299.88	feel	1.00
299.88	300.20	confident	0.90
300.20	300.58	that	0.90
300.58	300.82	is	0.61
300.82	301.05	the	1.00
301.05	301.44	issues	1.00
301.44	301.69	are	1.00
301.69	301.90	being	1.00
301.90	302.20	hurt	1.00
302.20	302.29	the	0.61
302.29	302.66	local	0.70
302.66	302.98	levels	0.70
302.98	303.21	we	0.61
303.21	303.55	had	0.70
304.48	304.69	still	0.85
304.69	304.86	getting	0.85
304.86	305.18	report	1.00
305.18	305.26	at	1.00
305.26	305.37	the	1.00
305.37	305.78	national	1.00
305.78	305.96	level	1.00
305.96	306.30	because	0.61
306.30	306.58	also	0.85
306.58	306.84	local	0.70
306.84	307.18	media	1.00
307.18	307.53	coverage	1.00
307.53	307.89	to	1.00
307.89	308.39	let	0.80
308.76	309.16	emulate	0.61
309.16	309.66	about	1.00
310.85	311.28	mr	0.61
311.28	311.53	trump	1.00
311.53	311.84	not	1.00
311.84	312.34	endorsing	0.70
312.91	313.20	paul	0.80
313.20	313.51	ryan	0.70
313.51	313.63	the	1.00
313.63	314.13	front-page	1.00
314.37	314.65	of	1.00
314.65	315.15	the	1.00
315.20	315.53	many	1.00
315.53	315.59	of	1.00
315.59	315.68	the	1.00
315.68	316.03	paper	1.00
316.03	316.53	today	1.00
316.73	316.88	and	0.90
316.88	317.02	then	0.90
317.02	317.24	his	1.00
317.24	317.74	vice-presidential	1.00
318.21	318.45	running	1.00
318.45	318.71	mate	1.00
318.71	319.10	disagreeing	1.00
319.10	319.60	with	1.00
319.63	319.88	him	1.00
319.88	320.06	and	1.00
320.06	320.32	thing	1.00
320.32	320.43	I	1.00
320.43	320.93	strongly	1.00
320.94	321.44	support	1.00
321.79	322.08	paul	1.00
322.08	322.44	ryan	1.00
323.39	323.89	you	1.00
324.43	324.69	your	1.00
324.69	325.19	republican	1.00
325.30	325.36	a	1.00
325.36	325.84	lifelong	0.80
325.84	326.34	republican	1.00
326.66	326.91	loyal	0.74
327.92	328.42	support	1.00
328.52	328.89	speaker	1.00
328.89	329.25	ryan	1.00
329.25	329.75	re-election	0.80
331.48	331.58	of	1.00
331.58	331.66	the	1.00
331.66	332.16	campaign	1.00
332.26	332.48	is	0.80
332.48	332.81	chairman	1.00
332.81	332.90	of	1.00
332.90	332.98	the	1.00
332.98	333.48	campaign	1.00
333.62	333.76	we	1.00
333.76	334.01	have	0.61
334.01	334.45	campaign	0.80
334.45	334.93	position	0.80
334.93	335.14	like	0.61
335.14	335.27	getting	0.85
335.27	335.77	involved	1.00
336.09	336.27	in	1.00
338.30	338.59	close	1.00
338.59	338.96	personal	1.00
338.96	339.20	friend	1.00
339.20	339.30	of	1.00
339.30	339.45	mike	1.00
339.45	339.83	pence	1.00
340.24	340.74	nominated	0.80
341.71	342.08	governor	1.00
342.08	342.50	pent-up	0.80
342.50	343.00	republican	0.80
343.00	343.17	convention	0.70
343.17	343.67	provides	0.61
343.84	344.34	president	1.00
344.78	345.28	donald	1.00
345.35	345.55	trump	1.00
345.55	345.97	understood	1.00
345.97	346.11	that	1.00
346.11	346.61	relationship	1.00
347.70	347.83	of	1.00
347.83	348.18	course	1.00
348.18	348.60	you	0.90
348.60	349.02	know	0.90
349.22	349.38	your	0.61
349.38	349.88	life-long	0.61
350.09	350.59	republican	1.00
350.70	351.20	nominee	0.70
351.32	351.51	for	0.70
351.51	351.86	president	0.85
351.86	352.19	in	0.90
352.19	352.27	the	1.00
352.27	352.65	path	0.80
352.65	352.80	for	1.00
352.80	353.30	years	1.00
353.98	354.19	the	0.61
355.10	355.34	paul	1.00
355.34	355.69	ryan	0.85
355.69	356.12	of	0.70
356.77	357.17	speaker	1.00
357.17	357.27	and	1.00
357.27	357.36	I	1.00
357.36	357.61	know	1.00
357.61	357.89	after	1.00
358.48	358.59	be	0.61
359.27	359.67	candidate	0.61
359.67	359.90	for	0.90
359.90	360.40	president	1.00
360.56	360.82	to	0.74
362.41	362.91	really	0.70
362.97	363.47	moa	0.90
